19.943737254716 50.039885320736
15.158951149515 52.911357895687
19.943735430291 50.039886525789
15.15889235271 52.911354801668
19.943882550748 50.039849622807
15.159035122194 52.911454650835
19.943954562261 50.039940683879
15.158850493098 52.911493905765
19.944159363792 50.039829517868
15.158186863354 52.911605734394
19.943977927359 50.039435841471
15.158261542263 52.911496261313
19.943854898856 50.0394761193
15.158303930136 52.911417881552
19.943829450474 50.039497750187
15.158468364726 52.911406541572
19.943541291104 50.039598881405
15.15860267959 52.911224008305
19.943494649176 50.039670673671
15.158915629662 52.911203192559
19.943655393576 50.03985742116
