567541.7 241860.8
567543.3 241859.7
567545.0 241858.5
567547.6 241856.4
567556.5 241848.9
567566.2 241840.9
567574.1 241834.3
567588.5 241822.4
567581.5 241798.3
567568.4 241751.5
567557.5 241745.8
567522.7 241755.1
567496.2 241762.0
567494.8 241763.1
567498.9 241781.1
567501.2 241789.2
567501.6 241790.5
567503.6 241797.4
567503.8 241798.5
567509.5 241818.2
567512.2 241829.1
567521.2 241847.2
567529.7 241864.3
567531.5 241867.9
